paz	offset	packed_size	original_size	path
8384	4437412	100728	100719	sound2022/windows/chinese(prc)/npc_vce_new_21125_78_9_tachros.bnk
8384	4538140	96384	96372	sound2022/windows/chinese(prc)/npc_vce_new_21125_79_1_beedle.bnk
8384	4634524	45448	45434	sound2022/windows/chinese(prc)/npc_vce_new_21125_79_1_eileen.bnk
8384	4679972	71000	70986	sound2022/windows/chinese(prc)/npc_vce_new_21125_79_2_beedle.bnk
8384	4750972	44680	44671	sound2022/windows/chinese(prc)/npc_vce_new_21125_79_2_eileen.bnk
8384	4795652	46400	46388	sound2022/windows/chinese(prc)/npc_vce_new_21125_79_3_beedle.bnk
8384	4842052	55248	55234	sound2022/windows/chinese(prc)/npc_vce_new_21125_79_4_beedle.bnk
8384	4897300	55600	55587	sound2022/windows/chinese(prc)/npc_vce_new_21125_79_5_beedle.bnk
8384	4952900	64304	64295	sound2022/windows/chinese(prc)/npc_vce_new_21125_79_6_beedle.bnk
8384	5017204	34400	34391	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_1_martha.bnk
8384	5051604	74696	74683	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_1_rapi.bnk
8384	5126300	28384	28374	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_1_worker.bnk
8384	5154684	56872	56859	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_2_martha.bnk
8384	5211556	76608	76597	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_2_rapi.bnk
8384	5288164	46424	46414	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_3_martha.bnk
8384	5334588	49880	49871	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_3_rapi.bnk
8384	5384468	40200	40185	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_4_martha.bnk
8384	5424668	55144	55128	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_4_rapi.bnk
8384	5479812	41656	41644	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_5_martha.bnk
8384	5521468	45536	45525	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_6_martha.bnk
8384	5567004	33128	33113	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_7_martha.bnk
8384	5600132	52272	52260	sound2022/windows/chinese(prc)/npc_vce_new_21125_7_8_martha.bnk
8384	5652404	32480	32468	sound2022/windows/chinese(prc)/npc_vce_new_21125_80_1_beedle.bnk
8384	5684884	54040	54025	sound2022/windows/chinese(prc)/npc_vce_new_21125_80_1_emma.bnk
8384	5738924	52888	52874	sound2022/windows/chinese(prc)/npc_vce_new_21125_80_2_beedle.bnk
8384	5791812	60056	60045	sound2022/windows/chinese(prc)/npc_vce_new_21125_80_2_emma.bnk
8384	5851868	66896	66886	sound2022/windows/chinese(prc)/npc_vce_new_21125_81_1_beedle.bnk
8384	5918764	74024	74010	sound2022/windows/chinese(prc)/npc_vce_new_21125_81_1_eileen.bnk
8384	5992788	55040	55024	sound2022/windows/chinese(prc)/npc_vce_new_21125_81_2_beedle.bnk
8384	6047828	23232	23222	sound2022/windows/chinese(prc)/npc_vce_new_21125_81_2_eileen.bnk
8384	6071060	58648	58637	sound2022/windows/chinese(prc)/npc_vce_new_21125_81_3_beedle.bnk
8384	6129708	55808	55795	sound2022/windows/chinese(prc)/npc_vce_new_21125_81_4_beedle.bnk
8384	6185516	62920	62911	sound2022/windows/chinese(prc)/npc_vce_new_21125_81_5_beedle.bnk
8384	6248436	41664	41648	sound2022/windows/chinese(prc)/npc_vce_new_21125_81_6_beedle.bnk
8384	6290100	64392	64379	sound2022/windows/chinese(prc)/npc_vce_new_21125_82_1_beedle.bnk
8384	6354492	43880	43866	sound2022/windows/chinese(prc)/npc_vce_new_21125_82_1_eileen.bnk
8384	6398372	49808	49794	sound2022/windows/chinese(prc)/npc_vce_new_21125_82_2_eileen.bnk
8384	6448180	62776	62761	sound2022/windows/chinese(prc)/npc_vce_new_21125_82_3_eileen.bnk
8384	6510956	68016	68001	sound2022/windows/chinese(prc)/npc_vce_new_21125_83_1_ghostw.bnk
8384	6578972	75952	75936	sound2022/windows/chinese(prc)/npc_vce_new_21125_83_2_ghostw.bnk
8384	6654924	75576	75564	sound2022/windows/chinese(prc)/npc_vce_new_21125_83_3_ghostw.bnk
8384	6730500	68240	68228	sound2022/windows/chinese(prc)/npc_vce_new_21125_83_4_ghostw.bnk
8384	6798740	58280	58271	sound2022/windows/chinese(prc)/npc_vce_new_21125_84_1_beedle.bnk
8384	6857020	72344	72332	sound2022/windows/chinese(prc)/npc_vce_new_21125_84_1_ghostm.bnk
8384	6929364	65760	65751	sound2022/windows/chinese(prc)/npc_vce_new_21125_84_1_ghostw.bnk
8384	6995124	66112	66101	sound2022/windows/chinese(prc)/npc_vce_new_21125_84_2_beedle.bnk
8384	7061236	101280	101269	sound2022/windows/chinese(prc)/npc_vce_new_21125_84_2_ghostm.bnk
8384	7162516	87168	87154	sound2022/windows/chinese(prc)/npc_vce_new_21125_84_2_ghostw.bnk
8384	7249684	94904	94894	sound2022/windows/chinese(prc)/npc_vce_new_21125_84_3_ghostm.bnk
8384	7344588	68224	68213	sound2022/windows/chinese(prc)/npc_vce_new_21125_85_1_beedle.bnk
8384	7412812	75904	75889	sound2022/windows/chinese(prc)/npc_vce_new_21125_85_2_beedle.bnk
8384	7488716	70384	70368	sound2022/windows/chinese(prc)/npc_vce_new_21125_85_3_beedle.bnk
8384	7559100	42680	42669	sound2022/windows/chinese(prc)/npc_vce_new_21125_85_4_beedle.bnk
8384	7601780	38776	38763	sound2022/windows/chinese(prc)/npc_vce_new_21125_86_1_beedle.bnk
8384	7640556	55912	55897	sound2022/windows/chinese(prc)/npc_vce_new_21125_86_2_beedle.bnk
8384	7696468	70040	70028	sound2022/windows/chinese(prc)/npc_vce_new_21125_86_3_beedle.bnk
8384	7766508	66976	66961	sound2022/windows/chinese(prc)/npc_vce_new_21125_86_4_beedle.bnk
8384	7833484	48760	48746	sound2022/windows/chinese(prc)/npc_vce_new_21125_86_5_beedle.bnk
8384	7882244	76576	76567	sound2022/windows/chinese(prc)/npc_vce_new_21125_87_1_ghosta.bnk
8384	7958820	64760	64751	sound2022/windows/chinese(prc)/npc_vce_new_21125_87_2_ghosta.bnk
8384	8023580	84096	84086	sound2022/windows/chinese(prc)/npc_vce_new_21125_87_3_ghosta.bnk
8384	8107676	83880	83865	sound2022/windows/chinese(prc)/npc_vce_new_21125_87_4_ghosta.bnk
8384	8191556	84000	83986	sound2022/windows/chinese(prc)/npc_vce_new_21125_87_5_ghosta.bnk
8384	8275556	68896	68882	sound2022/windows/chinese(prc)/npc_vce_new_21125_87_6_ghosta.bnk
8384	8344452	49384	49373	sound2022/windows/chinese(prc)/npc_vce_new_21125_88_1_beedle.bnk
8384	8393836	33600	33587	sound2022/windows/chinese(prc)/npc_vce_new_21125_88_1_eileen.bnk
8385	9852	32824	32809	sound2022/windows/chinese(prc)/npc_vce_new_21125_88_1_emma.bnk
8385	42676	86704	86692	sound2022/windows/chinese(prc)/npc_vce_new_21125_88_1_ghosta.bnk
8385	129380	53000	52991	sound2022/windows/chinese(prc)/npc_vce_new_21125_88_2_beedle.bnk
8385	182380	72792	72782	sound2022/windows/chinese(prc)/npc_vce_new_21125_88_2_ghosta.bnk
8385	255172	65992	65981	sound2022/windows/chinese(prc)/npc_vce_new_21125_88_3_ghosta.bnk
8385	321164	51456	51441	sound2022/windows/chinese(prc)/npc_vce_new_21125_89_1_beedle.bnk
8385	372620	63376	63365	sound2022/windows/chinese(prc)/npc_vce_new_21125_89_1_eileen.bnk
8385	435996	41768	41754	sound2022/windows/chinese(prc)/npc_vce_new_21125_89_2_beedle.bnk
8385	477764	60696	60685	sound2022/windows/chinese(prc)/npc_vce_new_21125_89_2_eileen.bnk
8385	538460	40320	40310	sound2022/windows/chinese(prc)/npc_vce_new_21125_89_3_beedle.bnk
8385	578780	78624	78608	sound2022/windows/chinese(prc)/npc_vce_new_21125_89_3_eileen.bnk
8385	657404	70976	70965	sound2022/windows/chinese(prc)/npc_vce_new_21125_89_4_beedle.bnk
8385	728380	29104	29089	sound2022/windows/chinese(prc)/npc_vce_new_21125_89_5_beedle.bnk
8385	757484	62400	62387	sound2022/windows/chinese(prc)/npc_vce_new_21125_89_6_beedle.bnk
8385	819884	51400	51384	sound2022/windows/chinese(prc)/npc_vce_new_21125_8_1_ethan.bnk
8385	871284	40488	40478	sound2022/windows/chinese(prc)/npc_vce_new_21125_8_1_orwen.bnk
8385	911772	60928	60914	sound2022/windows/chinese(prc)/npc_vce_new_21125_8_2_ethan.bnk
8385	972700	64768	64759	sound2022/windows/chinese(prc)/npc_vce_new_21125_8_2_orwen.bnk
8385	1037468	55120	55109	sound2022/windows/chinese(prc)/npc_vce_new_21125_8_3_ethan.bnk
8385	1092588	57016	57003	sound2022/windows/chinese(prc)/npc_vce_new_21125_8_4_ethan.bnk
8385	1149604	58944	58930	sound2022/windows/chinese(prc)/npc_vce_new_21125_90_1_eileen.bnk
8385	1208548	61584	61572	sound2022/windows/chinese(prc)/npc_vce_new_21125_90_1_emma.bnk
8385	1270132	33888	33879	sound2022/windows/chinese(prc)/npc_vce_new_21125_90_2_eileen.bnk
8385	1304020	57720	57710	sound2022/windows/chinese(prc)/npc_vce_new_21125_90_2_emma.bnk
8385	1361740	43272	43262	sound2022/windows/chinese(prc)/npc_vce_new_21125_90_3_eileen.bnk
8385	1405012	54320	54308	sound2022/windows/chinese(prc)/npc_vce_new_21125_90_3_emma.bnk
8385	1459332	60504	60493	sound2022/windows/chinese(prc)/npc_vce_new_21125_90_4_eileen.bnk
8385	1519836	36632	36622	sound2022/windows/chinese(prc)/npc_vce_new_21125_90_4_emma.bnk
8385	1556468	20192	20182	sound2022/windows/chinese(prc)/npc_vce_new_21125_90_5_emma.bnk
8385	1576660	32920	32911	sound2022/windows/chinese(prc)/npc_vce_new_21125_91_1_beedle.bnk
8385	1609580	32728	32714	sound2022/windows/chinese(prc)/npc_vce_new_21125_91_1_emma.bnk
8385	1642308	34960	34949	sound2022/windows/chinese(prc)/npc_vce_new_21125_91_2_beedle.bnk
8385	1677268	94248	94239	sound2022/windows/chinese(prc)/npc_vce_new_21125_92_1_eileen.bnk
8385	1771516	46952	46942	sound2022/windows/chinese(prc)/npc_vce_new_21125_92_1_emma.bnk
8385	1818468	51264	51250	sound2022/windows/chinese(prc)/npc_vce_new_21125_92_2_emma.bnk
8385	1869732	64824	64813	sound2022/windows/chinese(prc)/npc_vce_new_21125_93_1_eileen.bnk
8385	1934556	57224	57213	sound2022/windows/chinese(prc)/npc_vce_new_21125_93_1_emma.bnk
8385	1991780	97216	97206	sound2022/windows/chinese(prc)/npc_vce_new_21125_93_1_igor.bnk
8385	2088996	41352	41340	sound2022/windows/chinese(prc)/npc_vce_new_21125_93_2_eileen.bnk
8385	2130348	50288	50274	sound2022/windows/chinese(prc)/npc_vce_new_21125_93_3_eileen.bnk
8385	2180636	24632	24617	sound2022/windows/chinese(prc)/npc_vce_new_21125_93_4_eileen.bnk
8385	2205268	34976	34967	sound2022/windows/chinese(prc)/npc_vce_new_21125_93_5_eileen.bnk
8385	2240244	62368	62354	sound2022/windows/chinese(prc)/npc_vce_new_21125_94_1_igor.bnk
8385	2302612	61224	61208	sound2022/windows/chinese(prc)/npc_vce_new_21125_94_1_jarette.bnk
8385	2363836	70480	70468	sound2022/windows/chinese(prc)/npc_vce_new_21125_94_1_loic.bnk
8385	2434316	50800	50788	sound2022/windows/chinese(prc)/npc_vce_new_21125_94_2_igor.bnk
8385	2485116	50592	50579	sound2022/windows/chinese(prc)/npc_vce_new_21125_94_2_jarette.bnk
8385	2535708	64648	64635	sound2022/windows/chinese(prc)/npc_vce_new_21125_94_2_loic.bnk
8385	2600356	54088	54078	sound2022/windows/chinese(prc)/npc_vce_new_21125_94_3_igor.bnk
8385	2654444	55928	55915	sound2022/windows/chinese(prc)/npc_vce_new_21125_94_4_igor.bnk
8385	2710372	60064	60051	sound2022/windows/chinese(prc)/npc_vce_new_21125_95_1_jarette.bnk
8385	2770436	45888	45874	sound2022/windows/chinese(prc)/npc_vce_new_21125_95_1_loic.bnk
8385	2816324	54384	54370	sound2022/windows/chinese(prc)/npc_vce_new_21125_95_1_roren.bnk
8385	2870708	55440	55431	sound2022/windows/chinese(prc)/npc_vce_new_21125_95_2_jarette.bnk
8385	2926148	49056	49042	sound2022/windows/chinese(prc)/npc_vce_new_21125_95_2_loic.bnk
8385	2975204	47352	47342	sound2022/windows/chinese(prc)/npc_vce_new_21125_95_2_roren.bnk
8385	3022556	51856	51843	sound2022/windows/chinese(prc)/npc_vce_new_21125_95_3_roren.bnk
8385	3074412	40816	40803	sound2022/windows/chinese(prc)/npc_vce_new_21125_95_4_roren.bnk
8385	3115228	51488	51476	sound2022/windows/chinese(prc)/npc_vce_new_21125_96_1_eileen.bnk
8385	3166716	52336	52323	sound2022/windows/chinese(prc)/npc_vce_new_21125_96_1_emma.bnk
8385	3219052	52960	52946	sound2022/windows/chinese(prc)/npc_vce_new_21125_96_2_eileen.bnk
8385	3272012	51304	51295	sound2022/windows/chinese(prc)/npc_vce_new_21125_96_2_emma.bnk
8385	3323316	40496	40485	sound2022/windows/chinese(prc)/npc_vce_new_21125_96_3_eileen.bnk
8385	3363812	12976	12962	sound2022/windows/chinese(prc)/npc_vce_new_21125_9_1_ethan.bnk
8385	3376788	53792	53780	sound2022/windows/chinese(prc)/npc_vce_new_21125_9_1_orwen.bnk
8385	3430580	48920	48910	sound2022/windows/chinese(prc)/npc_vce_new_21125_9_2_ethan.bnk
8385	3479500	58840	58824	sound2022/windows/chinese(prc)/npc_vce_new_21125_9_3_ethan.bnk
8385	3538340	48464	48454	sound2022/windows/chinese(prc)/npc_vce_new_21125_9_4_ethan.bnk
8385	3586804	54968	54952	sound2022/windows/chinese(prc)/npc_vce_new_21125_9_5_ethan.bnk
8385	3641772	26752	26741	sound2022/windows/chinese(prc)/npc_vce_new_21420_10_1_crio.bnk
8385	3668524	41752	41736	sound2022/windows/chinese(prc)/npc_vce_new_21420_10_2_crio.bnk
8385	3710276	67528	67515	sound2022/windows/chinese(prc)/npc_vce_new_21420_10_3_crio.bnk
8385	3777804	57384	57373	sound2022/windows/chinese(prc)/npc_vce_new_21420_10_4_crio.bnk
8385	3835188	28192	28182	sound2022/windows/chinese(prc)/npc_vce_new_21420_10_5_crio.bnk
8385	3863380	26568	26552	sound2022/windows/chinese(prc)/npc_vce_new_21420_10_6_crio.bnk
8385	3889948	19904	19895	sound2022/windows/chinese(prc)/npc_vce_new_21420_10_7_crio.bnk
8385	3909852	29424	29409	sound2022/windows/chinese(prc)/npc_vce_new_21420_10_8_crio.bnk
8385	3939276	55008	54996	sound2022/windows/chinese(prc)/npc_vce_new_21420_10_9_oldman.bnk
8385	3994284	65752	65736	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_10_oldman.bnk
8385	4060036	79432	79421	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_11_oldman.bnk
8385	4139468	86344	86332	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_12_oldman.bnk
8385	4225812	46704	46694	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_13_crioboat.bnk
8385	4272516	45288	45274	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_14_crioboat.bnk
8385	4317804	54544	54531	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_1_oldman.bnk
8385	4372348	46776	46764	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_2_oldman.bnk
8385	4419124	46408	46396	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_3_oldman.bnk
8385	4465532	96848	96838	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_4_oldman.bnk
8385	4562380	74928	74918	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_5_oldman.bnk
8385	4637308	73376	73364	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_6_oldman.bnk
8385	4710684	81936	81921	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_7_oldman.bnk
8385	4792620	61616	61605	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_8_oldman.bnk
8385	4854236	65160	65146	sound2022/windows/chinese(prc)/npc_vce_new_21420_11_9_oldman.bnk
8385	4919396	25640	25624	sound2022/windows/chinese(prc)/npc_vce_new_21420_12_1_sarmaahnin.bnk
8385	4945036	17992	17981	sound2022/windows/chinese(prc)/npc_vce_new_21420_12_2_sarmaahnin.bnk
8385	4963028	37688	37674	sound2022/windows/chinese(prc)/npc_vce_new_21420_12_3_sarmaahnin.bnk
8385	5000716	47320	47309	sound2022/windows/chinese(prc)/npc_vce_new_21420_12_4_sarmaahnin.bnk
8385	5048036	48712	48696	sound2022/windows/chinese(prc)/npc_vce_new_21420_12_5_sarmaahnin.bnk
8385	5096748	39880	39870	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_10_sarmaahnin.bnk
8385	5136628	60536	60527	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_11_sarmaahnin.bnk
8385	5197164	40680	40666	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_1_sarmaahnin.bnk
8385	5237844	41464	41452	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_2_sarmaahnin.bnk
8385	5279308	42144	42130	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_3_sarmaahnin.bnk
8385	5321452	41384	41373	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_4_sarmaahnin.bnk
8385	5362836	39808	39797	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_5_sarmaahnin.bnk
8385	5402644	43440	43424	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_6_sarmaahnin.bnk
8385	5446084	51864	51848	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_7_sarmaahnin.bnk
8385	5497948	47192	47179	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_8_sarmaahnin.bnk
8385	5545140	58776	58767	sound2022/windows/chinese(prc)/npc_vce_new_21420_13_9_sarmaahnin.bnk
8385	5603916	44040	44029	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_10_sirare.bnk
8385	5647956	51376	51361	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_11_sirare.bnk
8385	5699332	51912	51900	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_12_sirare.bnk
8385	5751244	31256	31247	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_1_sirare.bnk
8385	5782500	44296	44286	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_2_sirare.bnk
8385	5826796	49320	49305	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_3_sirare.bnk
8385	5876116	46936	46921	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_4_sirare.bnk
8385	5923052	46464	46451	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_5_sirare.bnk
8385	5969516	40376	40363	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_6_sirare.bnk
8385	6009892	43144	43134	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_7_sirare.bnk
8385	6053036	44320	44311	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_8_sirare.bnk
8385	6097356	37968	37953	sound2022/windows/chinese(prc)/npc_vce_new_21420_14_9_sirare.bnk
8385	6135324	41664	41653	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_10_workbench.bnk
8385	6176988	56928	56913	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_1_worker.bnk
8385	6233916	55776	55763	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_2_worker.bnk
8385	6289692	56632	56617	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_3_worker.bnk
8385	6346324	50224	50208	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_4_worker.bnk
8385	6396548	25480	25464	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_5_worker.bnk
8385	6422028	48632	48616	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_6_worker.bnk
8385	6470660	85432	85416	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_7_worker.bnk
8385	6556092	42360	42344	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_8_workbench.bnk
8385	6598452	51968	51957	sound2022/windows/chinese(prc)/npc_vce_new_21420_15_9_workbench.bnk
8385	6650420	83056	83044	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_10_socialman.bnk
8385	6733476	68440	68431	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_11_socialman.bnk
8385	6801916	48360	48346	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_12_socialman.bnk
8385	6850276	72816	72800	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_13_socialman.bnk
8385	6923092	24232	24217	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_1_socialman.bnk
8385	6947324	31720	31706	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_2_socialman.bnk
8385	6979044	29672	29663	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_3_socialman.bnk
8385	7008716	33352	33336	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_4_socialman.bnk
8385	7042068	50656	50646	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_5_socialman.bnk
8385	7092724	57232	57221	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_6_socialman.bnk
8385	7149956	52392	52380	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_7_socialman.bnk
8385	7202348	60280	60270	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_8_socialman.bnk
8385	7262628	63944	63929	sound2022/windows/chinese(prc)/npc_vce_new_21420_16_9_socialman.bnk
8385	7326572	23896	23883	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_10_socialman.bnk
8385	7350468	39864	39850	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_11_socialman.bnk
8385	7390332	65784	65768	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_12_socialman.bnk
8385	7456116	62592	62577	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_13_socialman.bnk
8385	7518708	20064	20053	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_14_socialgirl.bnk
8385	7538772	16272	16257	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_15_socialgirl.bnk
8385	7555044	59616	59604	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_16_socialman.bnk
8385	7614660	50904	50888	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_17_socialgirl.bnk
8385	7665564	37712	37703	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_18_socialman.bnk
8385	7703276	30584	30572	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_19_socialman.bnk
8385	7733860	39008	38999	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_1_socialgirl.bnk
8385	7772868	26728	26718	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_20_socialgirl.bnk
8385	7799596	59024	59013	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_21_socialman.bnk
8385	7858620	35016	35000	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_22_socialman.bnk
8385	7893636	52656	52640	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_23_socialman.bnk
8385	7946292	27288	27279	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_2_socialgirl.bnk
8385	7973580	68984	68975	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_3_socialgirl.bnk
8385	8042564	72192	72176	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_4_socialman.bnk
8385	8114756	67400	67386	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_5_socialgirl.bnk
8385	8182156	36096	36081	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_6_socialman.bnk
8385	8218252	30064	30054	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_7_socialman.bnk
8385	8248316	64720	64710	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_8_socialman.bnk
8385	8313036	68480	68468	sound2022/windows/chinese(prc)/npc_vce_new_21420_1_9_socialman.bnk
8385	8381516	43024	43011	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_10_sarmaahnin.bnk
8386	10844	35800	35788	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_11_sarmaahnin.bnk
8386	46644	33592	33580	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_1_sarmaahnin.bnk
8386	80236	32912	32902	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_2_sarmaahnin.bnk
8386	113148	37280	37266	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_3_sarmaahnin.bnk
8386	150428	39120	39107	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_4_sarmaahnin.bnk
8386	189548	43856	43846	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_5_sarmaahnin.bnk
8386	233404	44912	44899	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_6_sarmaahnin.bnk
8386	278316	52760	52749	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_7_sarmaahnin.bnk
8386	331076	51680	51664	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_8_sarmaahnin.bnk
8386	382756	42416	42400	sound2022/windows/chinese(prc)/npc_vce_new_21420_2_9_sarmaahnin.bnk
8386	425172	79144	79132	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_10_sarmaahnin.bnk
8386	504316	44088	44077	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_11_sarmaahnin.bnk
8386	548404	62072	62057	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_12_sarmaahnin.bnk
8386	610476	51520	51508	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_13_sarmaahnin.bnk
8386	661996	41752	41738	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_14_sarmaahnin.bnk
8386	703748	63280	63267	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_15_searchleader.bnk
8386	767028	51712	51701	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_16_searchleader.bnk
8386	818740	60152	60137	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_1_sarmaahnin.bnk
8386	878892	54336	54322	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_2_sarmaahnin.bnk
8386	933228	51872	51859	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_3_sarmaahnin.bnk
8386	985100	46720	46709	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_4_sarmaahnin.bnk
8386	1031820	69760	69751	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_5_sarmaahnin.bnk
8386	1101580	53808	53799	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_6_sarmaahnin.bnk
8386	1155388	50088	50074	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_7_sarmaahnin.bnk
8386	1205476	54032	54018	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_8_sarmaahnin.bnk
8386	1259508	45048	45033	sound2022/windows/chinese(prc)/npc_vce_new_21420_3_9_sarmaahnin.bnk
8386	1304556	76904	76895	sound2022/windows/chinese(prc)/npc_vce_new_21420_4_1_searchleader.bnk
8386	1381460	48936	48923	sound2022/windows/chinese(prc)/npc_vce_new_21420_4_2_searchleader.bnk
8386	1430396	58560	58547	sound2022/windows/chinese(prc)/npc_vce_new_21420_4_3_searchleader.bnk
8386	1488956	48888	48872	sound2022/windows/chinese(prc)/npc_vce_new_21420_4_4_searchleader.bnk
8386	1537844	54296	54282	sound2022/windows/chinese(prc)/npc_vce_new_21420_4_5_searchleader.bnk
8386	1592140	67328	67318	sound2022/windows/chinese(prc)/npc_vce_new_21420_4_6_searchleader.bnk
8386	1659468	45088	45072	sound2022/windows/chinese(prc)/npc_vce_new_21420_5_1_searchleader.bnk
